target_abuse_score,target_confidence,target_auto_blocked,total_reports,vt_detections,abuse_score,confidence,threatfox_iocs,mitre_confidence,asshole_score,classification_confidence,usage_type,country_code,threat_category,infrastructure_type,suspicious_isp,young_domain,residential_proxy,verified_identity,published_ip_ranges,signal_abuse_reports,signal_vt_detections,signal_threatfox,signal_suspicious_infra,signal_behavioral,reports_to_vt_ratio,has_ssl_data,ssl_port_open,id
27,42,1,17,1,27,42,0,65,65.55272505103306,70,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,8.5,1,0,"indicator--6c9f95dc-be9b-4de8-8ff5-0f9c028df92b"
54,54,1,61,0,54,54,0,65,71.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--26a434c9-ef1b-45e8-82e6-493330c74b80"
37,37,1,61,0,37,37,0,65,54.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--00ba324d-1ea2-443d-aac3-b4ddda47b979"
100,100,1,201,0,100,100,0,85,123.05351369446623,70,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,201,1,0,"indicator--fa5b4478-0587-48ce-a048-bcdabd9611d8"
26,41,1,8,2,26,41,0,65,62.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.6666666666666665,1,0,"indicator--54880ae8-8d73-41cf-90a5-3a9a580e8169"
32,37,1,12,0,32,37,0,65,68.13943352306836,55,"Data Center/Web Hosting/Transit","DE","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,12,1,0,"indicator--44e87705-b472-49e6-b7d5-81a6116c4f0f"
31,36,1,21,0,31,36,0,65,69.42422680822206,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,21,1,0,"indicator--9f495098-8f53-4f59-818a-e2ccff3a2921"
36,41,1,11,0,36,41,0,65,71.79181246047625,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,11,1,0,"indicator--bb14a04d-c020-4e28-975a-618bde2b7479"
100,100,1,723,3,100,100,0,95,131.5973856619715,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,180.75,1,0,"indicator--4de8f8e3-cf99-4aa1-ac26-5832079c6029"
38,38,1,24,0,38,38,0,65,51.979400086720375,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,24,1,0,"indicator--6e7c18d2-1e87-422a-903c-240c1c1de0f3"
100,100,1,291,2,100,100,0,95,126.65382851448419,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,97,1,0,"indicator--679653a3-b236-4e81-a727-a38f9a5bbb62"
55,55,1,216,0,55,55,0,90,78.3645973384853,60,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,216,1,0,"indicator--d5e8f7a4-ff2f-4dd4-94bb-24ddc71e16a4"
100,100,1,185,0,100,100,0,80,122.69512944217917,70,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,185,1,0,"indicator--ce3fa2d7-d886-4587-9e15-4a92293deca1"
36,41,1,21,0,36,41,0,65,74.42422680822206,55,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,21,1,0,"indicator--62eb77a6-5ad3-4453-b0da-98cab60dc088"
43,53,1,14,1,43,53,0,65,55.76091259055681,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,7,1,0,"indicator--618b512d-2341-429d-90cf-a5b5bc1e7ea4"
45,45,1,32,0,45,45,0,65,60.18513939877887,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,32,1,0,"indicator--4f35fb4b-0199-4181-8b2e-87b1d4224dec"
47,57,1,9,2,47,57,0,0,59,65,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,3,1,0,"indicator--04798d0e-43b2-49ed-8240-d7f3194ec6fb"
40,40,1,58,0,40,40,0,65,57.70852011642144,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,58,1,0,"indicator--a926ee97-d196-4649-a168-91e510760374"
51,56,1,26,0,51,56,0,65,90.31363764158988,55,"Fixed Line ISP","ZA","PROXY_SERVICE","PROXY",1,0,0,0,0,1,0,0,1,1,26,1,0,"indicator--28f04dc5-03a9-467c-b8b0-44221b47bb20"
72,72,1,26,0,72,72,0,0,86.31363764158988,50,"Data Center/Web Hosting/Transit","FR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,26,1,0,"indicator--ff906842-3b8a-4342-9233-85ddf56e5b56"
100,100,1,1131,0,100,100,0,90,130.53846426852252,70,"Commercial","US","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,1131,1,0,"indicator--d3b00708-2611-4799-81e9-28ec55e9df56"
100,100,1,231,0,100,100,0,90,123.65487984890899,70,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,231,1,0,"indicator--54e26d2d-a11b-4ac4-a9d7-294c7895c9ff"
100,100,1,50,0,100,100,0,70,117.07570176097937,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,50,1,0,"indicator--b00040e3-4227-4b1b-bd9f-65a1725f5695"
100,100,1,1001,0,100,100,0,90,130.00867721531228,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1001,1,0,"indicator--6c9be67d-ad3d-46f2-9380-857218a52f6c"
100,100,1,509,2,100,100,0,95,129.07570176097937,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,169.66666666666666,1,0,"indicator--f3648c37-c640-4153-943e-1140d7a270c6"
20,35,1,7,1,20,35,0,65,55.03089986991944,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.5,1,0,"indicator--4ec380dc-7734-44de-a2bc-e1acc5ad724a"
48,48,1,8,0,48,48,0,65,57.54242509439325,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,8,1,0,"indicator--f9dcacb1-a1b8-4ba5-bec0-04070f1dc07b"
100,100,1,617,0,100,100,0,90,127.90988475088815,70,"Data Center/Web Hosting/Transit","BR","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,617,1,0,"indicator--7c8ba385-46e5-4452-90d5-1dfa25af2b74"
34,34,1,19,0,34,34,0,65,47.01029995663981,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,19,1,0,"indicator--4c56c6cf-4ce9-4c03-a438-1ca7fbd3fb0d"
100,100,1,189,0,100,100,0,85,147.78753600952828,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,189,1,0,"indicator--3e60fd79-535c-4d2f-b3f4-ea388b5fe273"
48,48,1,35,0,48,48,0,0,63.56302500767288,50,"Data Center/Web Hosting/Transit","FR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,35,1,0,"indicator--94abc236-293b-4b79-8649-c9d20b4d4746"
48,63,1,38,2,48,63,0,65,90.91064607026499,70,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,12.666666666666666,1,0,"indicator--43da9d94-b863-42c7-89a0-62e0d32fc17e"
78,78,1,18,0,78,78,0,0,90.78753600952828,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,18,1,0,"indicator--73e5b2e1-c6a5-4a5d-bd8c-71dddf06cc6f"
100,100,1,93,0,100,100,0,65,119.73127853599698,70,"Data Center/Web Hosting/Transit","FR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,93,1,0,"indicator--c90b658d-f098-429c-aae7-66ea9fbd230b"
100,100,1,72,1,100,100,0,80,119.63322860120456,85,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,36,1,0,"indicator--49edc982-5c12-4be1-9e48-519aee49d06d"
100,100,1,45,0,100,100,0,70,116.62757831681574,60,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,45,1,0,"indicator--6b6c18c0-c17a-4ec7-ac26-4cd3212d64e8"
100,100,1,584,4,100,100,0,95,131.6715586608218,85,"Data Center/Web Hosting/Transit","HK","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,116.8,1,0,"indicator--48303a88-1599-44ac-af40-1d7a8414894e"
34,39,1,27,0,34,39,0,65,73.4715803134222,55,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,27,1,0,"indicator--d5d29dca-11f1-44f7-b1f4-f2497b8d3be0"
61,76,1,109,2,61,76,0,80,108.41392685158225,80,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,1,0,1,1,36.333333333333336,1,0,"indicator--81cf0956-b758-486c-a73f-638b016382c6"
92,92,1,54,0,92,92,0,0,109.40362689494243,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,54,1,0,"indicator--30dddef1-87cf-4d8f-adae-6d675b4647a1"
100,100,1,450,0,100,100,0,90,126.5417654187796,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,450,1,0,"indicator--f445dadc-0d76-46a8-af9c-394a60d0e7a1"
100,100,1,137,0,100,100,0,70,121.39879086401237,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,137,1,0,"indicator--9d29f08e-1847-41c4-8a3a-050acceeed0d"
44,44,1,35,0,44,44,0,65,59.56302500767288,50,"Data Center/Web Hosting/Transit","IE","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,35,1,0,"indicator--36a676fe-9eb6-416d-b415-95b5adf3ce8b"
100,100,1,169,0,100,100,0,80,122.30448921378274,70,"Data Center/Web Hosting/Transit","DE","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,169,1,0,"indicator--76a2505e-fcaa-495d-9e2e-a7498f181612"
39,44,1,59,0,39,44,0,65,81.78151250383644,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,59,1,0,"indicator--6078b42b-0d4e-4d55-826a-8694dbc76f1a"
40,45,1,9,0,40,45,0,65,75,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,9,1,0,"indicator--06fe2209-4707-4b02-8bb4-0326a51411b6"
100,100,1,55,0,100,100,0,70,117.481880270062,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,55,1,0,"indicator--e85fa2d7-1608-40b1-b9ed-4882af9a3fb6"
100,100,1,54,5,100,100,0,80,122.40362689494243,85,"Data Center/Web Hosting/Transit","NL","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,9,1,0,"indicator--98b5205d-cf52-4742-9eea-7703dfa37b6d"
26,41,1,48,1,26,41,0,65,68.90196080028514,70,"Data Center/Web Hosting/Transit","MX","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,24,1,0,"indicator--28a1e2e3-6915-4a72-b538-37714095d241"
100,100,1,189,0,100,100,0,85,147.78753600952828,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,189,1,0,"indicator--bb62f0be-32da-4ba3-b230-9b2666e346ac"
44,59,1,14,2,44,59,0,65,82.76091259055681,70,"Data Center/Web Hosting/Transit","IE","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4.666666666666667,1,0,"indicator--523d333c-1cda-41a8-8fcb-8c6d8e533807"
27,42,1,8,2,27,42,0,65,63.54242509439325,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2.6666666666666665,1,0,"indicator--ed281009-dd25-4247-b285-8c05c2c48f4e"
23,38,1,6,2,23,38,0,65,58.45098040014257,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2,1,0,"indicator--b0ef4b0b-effb-4794-8fa2-c392de6f8094"
46,61,1,12,1,46,61,0,65,83.13943352306836,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6,1,0,"indicator--5b43a06c-944a-4b60-9d46-23003464cae5"
46,46,1,27,0,46,46,0,65,60.471580313422194,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,27,1,0,"indicator--e2ad9c05-1676-40b3-93b7-e867b7b10d33"
100,100,1,637,5,100,100,0,95,133.04820678721163,85,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,106.16666666666667,1,0,"indicator--0de92fa3-a732-4df0-b0cf-60c0c2d92b07"
34,34,1,24,0,34,34,0,65,47.979400086720375,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,24,1,0,"indicator--5c75706f-08e5-4402-a9dc-d2a43289c99a"
39,39,1,39,0,39,39,0,65,55.020599913279625,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,39,1,0,"indicator--c8ef4d49-55d1-4beb-a486-7700f26c2375"
100,100,1,125,2,100,100,0,90,123.00370545117563,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,41.666666666666664,1,0,"indicator--f5b0b306-9745-4b76-8803-8e6ae57c15b1"
52,67,1,43,1,52,67,0,65,94.43452676486187,70,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,21.5,1,0,"indicator--cc3a883d-580a-48b0-879a-f6d311aafb64"
34,39,1,10,0,34,39,0,65,69.41392685158225,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,10,1,0,"indicator--ec710e60-f5d5-4525-9d46-8182e972afd6"
36,51,1,9,2,36,51,0,65,73,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3,1,0,"indicator--c1b9c94c-b480-498f-b1df-d178d8d1bd11"
100,100,1,94,0,100,100,0,65,119.77723605288848,70,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,94,1,0,"indicator--c9aeb987-9edc-417b-a228-3f04b90d9fae"
33,33,1,60,0,33,33,0,65,50.85329835010767,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,60,1,0,"indicator--be6969af-2847-4c26-822b-29c2adb7756c"
100,100,1,85,0,100,100,0,65,119.34498451243567,70,"Data Center/Web Hosting/Transit","FR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,85,1,0,"indicator--bd68ff57-ed74-47ee-8f6c-5c654ca16cd2"
100,100,1,220,1,100,100,0,95,124.4439227368511,85,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,1,0,0,1,110,1,0,"indicator--9345c462-2510-41c6-8a6c-b61cf5fa345d"
36,41,1,16,0,36,41,0,65,73.30448921378274,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,16,1,0,"indicator--4bb5dd99-7211-46d4-bb3b-33d9c35959cf"
32,42,1,22,2,32,42,0,0,47.61727836017593,65,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,7.333333333333333,1,0,"indicator--8b4ed63c-1c2f-4dea-a0ad-95d4a640d1c8"
38,43,1,12,0,38,43,0,65,74.13943352306836,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,12,1,0,"indicator--b2b78fa0-d209-4973-8b96-ee5acbba7a6c"
100,100,1,1280,0,100,100,0,90,131.07549129744686,70,"Commercial","US","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,1280,1,0,"indicator--09755f86-ace7-4601-9765-f0758ed25746"
33,48,1,26,1,33,48,0,65,73.31363764158988,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,13,1,0,"indicator--bd5b01fd-bb36-4f5d-bfd8-d8e0b2e829c9"
100,100,1,5476,0,100,100,0,95,162.38542740928784,75,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,5476,1,0,"indicator--3f0151ec-a329-4543-aa51-a8c2fd30f4f7"
100,100,1,107,0,100,100,0,70,120.3342375548695,70,"Data Center/Web Hosting/Transit","FR","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,107,1,0,"indicator--0d5e024a-a310-49b8-ab2b-7e05cbef9d66"
33,33,1,14,0,33,33,0,0,44.76091259055681,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,14,1,0,"indicator--f646c53a-3915-43db-9a35-0e6684bba262"
51,51,1,68,0,51,51,0,65,69.38849090737256,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,68,1,0,"indicator--5064d40c-5a40-497b-8f85-490f212d85e8"
100,100,1,373,0,100,100,0,95,150.7287160220048,75,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,373,1,0,"indicator--bb7db493-acb7-4485-b357-9fd4d5867d12"
61,61,1,20,0,61,61,0,0,74.2221929473392,50,"Data Center/Web Hosting/Transit","CL","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,20,1,0,"indicator--563dfb6d-44ad-48b8-9642-584ac80d81cb"
32,37,1,9,0,32,37,0,65,67,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,9,1,0,"indicator--63762934-a1c7-49f9-895e-ac24e5de3ca8"
100,100,1,285,4,100,100,0,95,128.56366033129044,85,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,57,1,0,"indicator--6ddec464-4546-424e-88d1-eba9250c1b53"
38,48,1,11,1,38,48,0,0,49.79181246047625,65,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,5.5,1,0,"indicator--7170d18c-5496-40df-b8c9-a7508db3ba7c"
92,100,1,76,1,92,100,0,80,111.86490725172482,85,"Data Center/Web Hosting/Transit","NL","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,38,1,0,"indicator--e4432430-32bd-46f2-b90b-daed5cfce9bf"
42,42,1,47,0,42,42,0,65,58.812412373755876,50,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,47,1,0,"indicator--8ebbbf30-c342-42e2-a290-b1914759746b"
47,47,1,77,0,47,47,0,65,65.9209460269048,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,77,1,0,"indicator--88bbce51-2b3b-407c-9836-5ec7201b3ee0"
100,100,1,130,0,100,100,0,70,121.17271295655765,70,"Data Center/Web Hosting/Transit","FR","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,130,1,0,"indicator--1caf9ff9-2439-4dbd-aea7-b4ab87d88983"
35,35,1,64,0,35,35,0,65,53.12913356642855,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,64,1,0,"indicator--f2b22bd0-e3b3-4436-ac54-30544d9c2107"
100,100,1,5197,11,100,100,0,95,148.15836275164995,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,433.0833333333333,1,1,"indicator--1f601728-7540-4026-a93d-d9ceb982261d"
100,100,1,38,0,100,100,0,65,115.91064607026499,60,"Fixed Line ISP","ID","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,38,1,0,"indicator--a0483b82-090c-46bd-b51c-17b6b9532599"
35,35,1,56,0,35,35,0,65,52.558748556724915,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,56,1,0,"indicator--d32cb8fe-08a4-4c31-ac7f-64f35f579e38"
37,52,1,10,2,37,52,0,65,74.41392685158225,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.3333333333333335,1,0,"indicator--dea6fa26-49de-474d-b204-993a10449ba0"
30,45,1,12,1,30,45,0,65,67.13943352306836,70,"Data Center/Web Hosting/Transit","MX","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6,1,0,"indicator--c757619d-f5d9-4de8-b4e5-be3ee117680b"
36,36,1,26,0,36,36,0,65,50.31363764158988,50,"Data Center/Web Hosting/Transit","JP","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,26,1,0,"indicator--39cc45db-0a50-4127-8f42-e04cee724ea4"
32,32,1,32,0,32,32,0,65,47.18513939877887,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,32,1,0,"indicator--8758df50-9a43-48ac-b506-2ecf813f73e3"
69,69,1,48,0,69,69,0,65,85.90196080028514,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,48,1,0,"indicator--f7360ef9-7154-4b68-8a4d-2f890c3c995c"
35,50,1,13,2,35,50,0,65,73.46128035678238,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4.333333333333333,1,0,"indicator--d8990b33-b221-42c5-9dc9-103c6121d635"
27,42,1,19,2,27,42,0,65,67.01029995663981,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6.333333333333333,1,0,"indicator--6572f2b6-030e-424c-96af-eb83655a7e13"
63,63,1,10,0,63,63,0,65,73.41392685158225,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,10,1,0,"indicator--44b8295d-f70d-4f85-9ca8-10959748222a"
53,53,1,52,0,53,53,0,65,70.24275869600788,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,52,1,0,"indicator--e57c45f7-f207-4716-96d8-862bbdd9c25a"
71,81,1,21,2,71,81,0,80,86.42422680822206,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,7,1,0,"indicator--6a198b0b-80e5-4e1e-9791-977f9d9e5f38"
100,100,1,56,2,100,100,0,85,119.55874855672491,85,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,18.666666666666668,1,0,"indicator--2f7c753f-08c7-48d2-85c0-4422f595a80f"
30,30,1,57,0,30,30,0,0,47.63427993562937,60,"Data Center/Web Hosting/Transit","ES","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,57,1,1,"indicator--2c27c6a8-367f-4ee6-a88d-8ea09fd25035"
100,100,1,54,0,100,100,0,70,117.40362689494243,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,54,1,0,"indicator--f4d5bf1f-d740-460c-aa9f-fa49a84e472c"
34,34,1,61,0,34,34,0,65,51.92391689498254,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,61,1,0,"indicator--3569fdb8-27cd-4a40-9f53-7039f03a8302"
100,100,1,98,0,100,100,0,65,119.9563519459755,70,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,98,1,0,"indicator--790caae5-8ccd-46b1-9d17-63d6e9a758ed"
91,96,1,173,0,91,96,0,85,138.405492482826,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,173,1,0,"indicator--b6c6a939-0049-4688-aa93-3784301f90c4"
48,48,1,80,0,48,48,0,65,67.0848501887865,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,80,1,0,"indicator--3c1a299f-9be1-46cc-9495-c10c63a2071f"
100,100,1,571,11,100,100,0,95,138.57396028793025,85,"Data Center/Web Hosting/Transit","SE","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,47.583333333333336,1,1,"indicator--9bbcb154-af0e-403f-a2ad-7a24f955bf38"
49,49,1,58,0,49,49,0,65,66.70852011642144,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,58,1,0,"indicator--da8d3cf0-f629-4e2a-aa30-357b03c09d32"
35,50,1,90,4,35,50,0,65,83.59041392321093,80,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,18,1,0,"indicator--d2f67df8-79ea-4722-b231-2a02ba196584"
33,38,1,12,0,33,38,0,65,69.13943352306836,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,12,1,0,"indicator--c26e97c5-6f42-4033-854a-024651ad10cb"
